,id,neighborhood_overview,notes,transit,access,host_since,host_about,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,availability,zipcode_median_price,relative_zipcode_price,amenities_,amenities_Smoke_Detector,amenities_Fire_Extinguisher,amenities_TV,amenities_Shampoo,amenities_Cat(s),amenities_Pets_live_on_this_property,amenities_Free_Parking_on_Street,amenities_Gym,amenities_Wireless_Internet,amenities_Safety_Card,amenities_Indoor_Fireplace,amenities_Cable_TV,amenities_Hangers,amenities_Wheelchair_Accessible,amenities_Laptop_Friendly_Workspace,amenities_Iron,amenities_Elevator_in_Building,amenities_Dryer,amenities_First_Aid_Kit,amenities_Other_pet(s),amenities_Free_Parking_on_Premises,amenities_Dog(s),amenities_Carbon_Monoxide_Detector,amenities_Essentials,amenities_Kitchen,amenities_Breakfast,amenities_Hot_Tub,amenities_Pool,amenities_Washer_/_Dryer,amenities_Family/Kid_Friendly,amenities_Smoking_Allowed,amenities_Pets_Allowed,amenities_24-Hour_Check-in,amenities_Buzzer/Wireless_Intercom,amenities_translation_missing:_en.hosting_amenity_49,amenities_Lock_on_Bedroom_Door,amenities_Washer,amenities_Hair_Dryer,amenities_Doorman,amenities_Heating,amenities_Internet,amenities_Air_Conditioning,amenities_translation_missing:_en.hosting_amenity_50,amenities_Paid_Parking_Off_Premises,amenities_Suitable_for_Events,house_rules_LONG,house_rules_MEDIUM,house_rules_SHORT,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_rate_HIGH,host_response_rate_LOW,host_response_rate_MEDIUM,host_acceptance_rate_HIGH,host_acceptance_rate_LOW,host_acceptance_rate_MEDIUM,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,calendar_updated_more than a month ago,calendar_updated_today,calendar_updated_yesterday,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30
2990,12175961,True,True,True,True,902,True,False,22,True,False,False,1,1.0,1.0,1.0,35.0,500.0,50.0,0,0.0,10,1125,1,188.0,80.0,8.0,6.0,10.0,10.0,4.0,6.0,False,False,False,20,0.25,0.8356164383561644,68.0,0.5147058823529411,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2991,6965516,False,True,False,True,584,False,False,3,True,True,True,1,1.0,1.0,1.0,73.0,100.0,75.0,0,0.0,4,28,1,381.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,3,0.1,0.2958904109589041,68.0,1.0735294117647058,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2992,6655012,True,False,True,True,534,True,False,3,True,True,True,2,1.0,1.0,1.0,65.0,0.0,25.0,1,20.0,1,1125,14,76.0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,False,False,False,3,2.9,0.989041095890411,68.0,0.9558823529411765,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2993,12126299,True,True,True,True,2394,True,False,2,True,True,True,6,2.5,3.0,3.0,275.0,0.0,0.0,1,0.0,2,14,2,108.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,2,0.63,0.863013698630137,90.0,3.0555555555555554,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2994,5048406,True,True,True,True,674,True,True,2,True,True,True,2,2.0,1.0,1.0,78.0,0.0,30.0,1,25.0,2,1125,23,161.0,96.0,10.0,10.0,10.0,10.0,8.0,10.0,False,False,False,2,1.2,0.6794520547945205,75.0,1.04,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2995,3311675,False,True,False,False,896,True,False,18,True,True,True,1,1.0,1.0,1.0,52.0,100.0,50.0,1,0.0,5,60,3,439.0,73.0,6.0,5.0,9.0,7.0,7.0,8.0,False,False,False,15,0.12,0.9342465753424658,75.0,0.6933333333333334,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2996,1262443,False,False,False,True,1427,True,False,1,True,True,True,2,1.0,1.0,1.0,39.0,0.0,0.0,1,0.0,1,1125,3,230.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,True,False,False,1,0.36,0.7561643835616438,75.0,0.52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2997,8161218,True,True,True,True,443,True,False,3,True,True,True,2,1.0,1.0,1.0,100.0,0.0,0.0,1,80.0,1,1125,2,408.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,3,0.16,1.0,75.0,1.3333333333333333,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2998,13325983,False,False,False,False,711,False,False,1,True,False,True,2,1.0,1.0,1.0,60.0,100.0,5.0,0,0.0,1,1125,7,97.0,83.0,9.0,8.0,10.0,8.0,9.0,8.0,False,False,False,1,3.28,0.0,75.0,0.8,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2999,3294775,True,True,True,True,1104,True,False,4,True,True,True,2,2.5,1.0,1.0,65.0,0.0,10.0,1,20.0,2,1125,62,88.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,False,False,False,4,2.33,0.7534246575342466,75.0,0.8666666666666667,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3000,8947232,True,False,True,True,902,True,False,22,True,False,False,1,1.0,1.0,1.0,60.0,500.0,50.0,0,0.0,10,1125,6,108.0,77.0,9.0,9.0,10.0,10.0,8.0,8.0,True,False,False,20,0.56,0.9506849315068493,68.0,0.8823529411764706,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3001,13714934,True,True,True,True,1096,True,False,1,True,True,True,4,1.0,2.0,2.0,100.0,0.0,0.0,2,10.0,4,1125,3,95.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,1.38,0.0,75.0,1.3333333333333333,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3002,13687764,False,True,False,True,1301,True,False,1,True,True,True,2,1.0,1.0,1.0,60.0,0.0,5.0,1,30.0,1,3,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.0,75.0,0.8,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3003,3946215,True,False,True,True,817,True,True,2,True,True,True,1,1.0,1.0,1.0,40.0,100.0,14.0,1,0.0,1,11,101,89.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,True,False,False,2,4.57,0.8767123287671232,75.0,0.5333333333333333,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3004,13699440,True,True,True,True,145,True,False,1,True,True,True,4,1.0,2.0,2.0,175.0,125.0,25.0,4,25.0,1,3,1,72.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,1.0,0.11506849315068493,90.0,1.9444444444444444,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3005,7246272,True,True,True,True,840,True,True,1,True,True,True,2,1.0,1.0,1.0,108.0,0.0,25.0,2,0.0,1,1125,37,84.0,96.0,10.0,10.0,10.0,10.0,8.0,10.0,False,False,False,1,3.23,0.3780821917808219,75.0,1.44,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3006,6014302,False,True,False,False,679,False,False,3,True,True,True,2,1.0,1.0,1.0,65.0,0.0,0.0,1,0.0,2,1125,15,121.0,73.0,8.0,8.0,9.0,8.0,7.0,7.0,True,False,False,3,0.89,0.9945205479452055,68.0,0.9558823529411765,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3007,13927765,True,True,True,True,1472,True,False,2,True,True,True,4,1.0,2.0,2.0,144.0,0.0,50.0,1,100.0,1,1125,12,81.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,2,6.43,0.9013698630136986,68.0,2.1176470588235294,False,True,False,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3008,200265,False,False,False,False,1946,True,False,3,True,True,True,3,1.5,1.0,1.0,79.0,100.0,40.0,1,20.0,2,150,118,73.0,93.0,9.0,10.0,10.0,10.0,9.0,9.0,True,True,True,3,1.96,0.9205479452054794,68.0,1.161764705882353,False,True,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3009,7292184,False,False,True,True,1030,True,True,1,True,True,True,1,1.0,1.0,1.0,60.0,0.0,10.0,1,10.0,2,1125,21,75.0,93.0,9.0,9.0,10.0,10.0,8.0,9.0,True,False,False,1,1.69,0.1863013698630137,90.0,0.6666666666666666,False,True,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3010,13443949,True,False,True,True,241,False,False,2,True,False,False,3,1.0,1.0,1.0,65.0,0.0,0.0,1,0.0,1,1125,14,86.0,80.0,9.0,9.0,9.0,10.0,8.0,8.0,True,False,False,2,5.12,0.8904109589041096,75.0,0.8666666666666667,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3011,14647962,True,False,True,True,888,False,False,1,True,True,False,5,1.0,2.0,3.0,185.0,0.0,0.0,1,0.0,2,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.46301369863013697,68.0,2.7205882352941178,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3012,8587030,True,True,True,True,417,True,True,2,True,True,True,2,1.0,1.0,1.0,150.0,0.0,25.0,1,0.0,2,1125,29,78.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,2.6,0.9041095890410958,75.0,2.0,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3013,3589869,False,False,True,True,1946,True,False,3,True,True,True,2,1.0,1.0,1.0,80.0,0.0,0.0,1,10.0,1,1125,4,130.0,80.0,9.0,7.0,9.0,8.0,8.0,8.0,False,False,False,3,0.96,0.2547945205479452,68.0,1.1764705882352942,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3014,377474,True,True,True,True,2388,True,False,11,True,True,True,14,2.5,5.0,8.0,395.0,200.0,140.0,8,15.0,2,365,19,431.0,85.0,8.0,9.0,9.0,9.0,7.0,8.0,False,False,True,9,0.38,0.7150684931506849,90.0,4.388888888888889,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3015,13236936,False,False,False,False,324,True,False,7,True,True,True,1,1.0,1.0,1.0,55.0,200.0,25.0,1,10.0,2,1125,1,151.0,20.0,2.0,2.0,4.0,4.0,2.0,2.0,False,False,False,5,0.37,0.8904109589041096,68.0,0.8088235294117647,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3016,3539510,False,False,False,False,2494,True,False,10,True,True,True,6,1.0,3.0,3.0,164.0,500.0,150.0,3,10.0,2,36,12,166.0,92.0,10.0,10.0,9.0,10.0,9.0,10.0,False,False,False,10,0.52,0.6136986301369863,75.0,2.1866666666666665,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3017,213086,True,True,True,True,1939,True,False,4,True,True,True,1,1.0,1.0,1.0,70.0,0.0,20.0,1,20.0,2,365,22,73.0,92.0,9.0,8.0,10.0,10.0,9.0,9.0,False,False,False,4,0.76,0.7095890410958904,75.0,0.9333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3018,8536113,True,False,True,False,482,False,False,3,True,False,False,8,2.0,5.0,4.0,300.0,0.0,50.0,6,35.0,1,1125,9,84.0,93.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,3,5.87,0.0136986301369863,68.0,4.411764705882353,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3019,11584799,True,True,True,True,284,True,True,8,True,True,False,2,1.0,1.0,1.0,85.0,250.0,30.0,1,15.0,2,180,9,74.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,3,1.78,0.33972602739726027,68.0,1.25,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3020,771309,False,False,True,True,2250,True,False,1,True,True,True,1,1.0,1.0,1.0,58.0,0.0,0.0,1,25.0,2,1125,1,809.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.04,0.5945205479452055,75.0,0.7733333333333333,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3021,8291550,False,False,False,False,436,True,False,1,True,True,True,4,1.0,3.0,3.0,150.0,450.0,50.0,1,0.0,3,1125,1,101.0,100.0,10.0,8.0,10.0,10.0,8.0,10.0,False,False,False,1,1.0,0.1095890410958904,90.0,1.6666666666666667,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3022,1944976,True,True,True,True,1097,False,False,1,True,True,True,1,1.0,1.0,1.0,76.0,100.0,15.0,1,0.0,2,1125,5,438.0,80.0,10.0,10.0,10.0,8.0,9.0,8.0,False,False,False,1,0.3,0.0,75.0,1.0133333333333334,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3023,11258721,True,True,True,True,902,True,False,22,True,False,False,1,1.0,1.0,1.0,37.0,500.0,50.0,1,0.0,10,1125,4,75.0,90.0,10.0,10.0,10.0,10.0,7.0,10.0,False,False,False,20,0.8,0.8246575342465754,55.0,0.6727272727272727,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
